acc_1nn,budget,budget_floored,budget_fraction,budget_fraction_nominal,dataset,method,n_folds,n_proto,reduction,shared_build,swept
0.7632959231641976,900.0,False,0.05000000132715029,0.05,letter,Random,10,900.0,0.9499999986728497,False,True
0.9146557366487823,900.0,False,0.05000000132715029,0.05,letter,SPINE+1NN,10,900.0,0.9499999986728497,False,True
0.9318546798411607,900.0,False,0.05000000132715029,0.05,letter,SPINE+Graph,10,900.0,0.9499999986728497,False,True
0.840691532986685,900.0,False,0.05000000132715029,0.05,letter,SPOT,10,900.0,0.9499999986728497,False,True
0.9546506022163029,1800.1,False,0.10000555666707481,0.1,letter,Full,10,18000.0,0.0,True,False
0.7922446742982678,1800.1,False,0.10000555666707481,0.1,letter,GLVQ,10,1800.1,0.8999944433329251,False,True
0.9385512976593245,1800.1,False,0.10000555666707481,0.1,letter,GNG,10,1800.1,0.8999944433329251,False,True
0.9372005938492292,1800.1,False,0.10000555666707481,0.1,letter,KMeans,10,1800.1,0.8999944433329251,False,True
0.9370972393121011,1800.1,False,0.10000555666707481,0.1,letter,LVQ3,10,1800.1,0.8999944433329251,False,True
0.9334495306491956,1800.1,False,0.10000555666707481,0.1,letter,RHC,10,2213.1,0.8770498004317704,True,False
0.9506517677336201,1800.1,False,0.10000555666707481,0.1,letter,RSP3,10,6816.3,0.6213166383747442,True,False
0.830152711263717,1800.1,False,0.10000555666707481,0.1,letter,Random,10,1800.1,0.8999944433329251,False,True
0.9361498378683784,1800.1,False,0.10000555666707481,0.1,letter,SPINE+1NN,10,1800.1,0.8999944433329251,False,True
0.9421015005777026,1800.1,False,0.10000555666707481,0.1,letter,SPINE+Graph,10,1800.1,0.8999944433329251,False,True
0.8895989916582911,1800.1,False,0.10000555666707481,0.1,letter,SPOT,10,1800.1,0.8999944433329251,False,True
0.9546506022163029,4499.9,False,0.2499944449073217,0.25,letter,Full,10,18000.0,0.0,True,False
0.7912007281249441,4499.9,False,0.2499944449073217,0.25,letter,GLVQ,10,4499.9,0.7500055550926783,False,True
0.9529009238829879,4499.9,False,0.2499944449073217,0.25,letter,GNG,10,4499.9,0.7500055550926783,False,True
0.9487507118732836,4499.9,False,0.2499944449073217,0.25,letter,KMeans,10,4499.9,0.7500055550926783,False,True
0.9457027848280111,4499.9,False,0.2499944449073217,0.25,letter,LVQ3,10,4499.9,0.7500055550926783,False,True
0.9334495306491956,4499.9,False,0.2499944449073217,0.25,letter,RHC,10,2213.1,0.8770498004317704,True,False
0.9506517677336201,4499.9,False,0.2499944449073217,0.25,letter,RSP3,10,6816.3,0.6213166383747442,True,False
0.8986471899866728,4499.9,False,0.2499944449073217,0.25,letter,Random,10,4499.9,0.7500055550926783,False,True
0.9480007153781786,4499.9,False,0.2499944449073217,0.25,letter,SPINE+1NN,10,4499.9,0.7500055550926783,False,True
0.9512498690790245,4499.9,False,0.2499944449073217,0.25,letter,SPINE+Graph,10,4499.9,0.7500055550926783,False,True
0.9306534750864894,4499.9,False,0.2499944449073217,0.25,letter,SPOT,10,4499.9,0.7500055550926783,False,True
0.8183491062039957,86.0,False,0.005023951396191143,0.005,magic,Full,10,17118.0,0.0,False,False
0.7795478443743428,86.0,False,0.005023951396191143,0.005,magic,GLVQ,10,86.0,0.9949760486038087,False,True
0.7866456361724501,86.0,False,0.005023951396191143,0.005,magic,GNG,10,86.0,0.9949760486038087,False,True
0.7853838065194533,86.0,False,0.005023951396191143,0.005,magic,KMeans,10,86.0,0.9949760486038087,False,True
0.8378548895899053,86.0,False,0.005023951396191143,0.005,magic,LVQ3,10,86.0,0.9949760486038087,False,True
0.763564668769716,86.0,False,0.005023951396191143,0.005,magic,RHC,10,3435.8,0.7992872999182148,False,False
0.7909043112513144,86.0,False,0.005023951396191143,0.005,magic,RSP3,10,7213.5,0.5786014721345951,False,False
0.7392744479495268,86.0,False,0.005023951396191143,0.005,magic,Random,10,86.0,0.9949760486038087,False,True
0.7031545741324922,86.0,False,0.005023951396191143,0.005,magic,SPINE+1NN,10,86.0,0.9949760486038087,False,True
0.7144584647739223,86.0,False,0.005023951396191143,0.005,magic,SPINE+Graph,10,86.0,0.9949760486038087,False,True
0.7495268138801262,86.0,False,0.005023951396191143,0.005,magic,SPOT,10,86.0,0.9949760486038087,False,True
0.8183491062039957,171.0,False,0.009989484752891692,0.01,magic,Full,10,17118.0,0.0,True,False
0.7863301787592009,171.0,False,0.009989484752891692,0.01,magic,GLVQ,10,171.0,0.9900105152471083,False,True
0.7957939011566773,171.0,False,0.009989484752891692,0.01,magic,GNG,10,171.0,0.9900105152471083,False,True
0.7963196635120926,171.0,False,0.009989484752891692,0.01,magic,KMeans,10,171.0,0.9900105152471083,False,True
0.8463196635120926,171.0,False,0.009989484752891692,0.01,magic,LVQ3,10,171.0,0.9900105152471083,False,True
0.763564668769716,171.0,False,0.009989484752891692,0.01,magic,RHC,10,3435.8,0.7992872999182148,True,False
0.7909043112513144,171.0,False,0.009989484752891692,0.01,magic,RSP3,10,7213.5,0.5786014721345951,True,False
0.745373291272345,171.0,False,0.009989484752891692,0.01,magic,Random,10,171.0,0.9900105152471083,False,True
0.7335962145110411,171.0,False,0.009989484752891692,0.01,magic,SPINE+1NN,10,171.0,0.9900105152471083,False,True
0.740956887486856,171.0,False,0.009989484752891692,0.01,magic,SPINE+Graph,10,171.0,0.9900105152471083,False,True
0.7643007360672975,171.0,False,0.009989484752891692,0.01,magic,SPOT,10,171.0,0.9900105152471083,False,True
0.8183491062039957,342.0,False,0.019978969505783383,0.02,magic,Full,10,17118.0,0.0,True,False
0.7927970557308097,342.0,False,0.019978969505783383,0.02,magic,GLVQ,10,342.0,0.9800210304942165,False,True
0.8046792849631966,342.0,False,0.019978969505783383,0.02,magic,GNG,10,342.0,0.9800210304942165,False,True
0.7982649842271293,342.0,False,0.019978969505783383,0.02,magic,KMeans,10,342.0,0.9800210304942165,False,True
0.8466876971608833,342.0,False,0.019978969505783383,0.02,magic,LVQ3,10,342.0,0.9800210304942165,False,True
0.763564668769716,342.0,False,0.019978969505783383,0.02,magic,RHC,10,3435.8,0.7992872999182148,True,False
0.7909043112513144,342.0,False,0.019978969505783383,0.02,magic,RSP3,10,7213.5,0.5786014721345951,True,False
0.7560462670872765,342.0,False,0.019978969505783383,0.02,magic,Random,10,342.0,0.9800210304942165,False,True
0.7702944269190326,342.0,False,0.019978969505783383,0.02,magic,SPINE+1NN,10,342.0,0.9800210304942165,False,True
0.776130389064143,342.0,False,0.019978969505783383,0.02,magic,SPINE+Graph,10,342.0,0.9800210304942165,False,True
0.7740273396424815,342.0,False,0.019978969505783383,0.02,magic,SPOT,10,342.0,0.9800210304942165,False,True
0.8183491062039957,856.0,False,0.050005841803949055,0.05,magic,Full,10,17118.0,0.0,True,False
0.7990536277602522,856.0,False,0.050005841803949055,0.05,magic,GLVQ,10,856.0,0.9499941581960508,False,True
0.8109358569926395,856.0,False,0.050005841803949055,0.05,magic,GNG,10,856.0,0.9499941581960508,False,True
0.8016298633017875,856.0,False,0.050005841803949055,0.05,magic,KMeans,10,856.0,0.9499941581960508,False,True
0.8420084121976867,856.0,False,0.050005841803949055,0.05,magic,LVQ3,10,856.0,0.9499941581960508,False,True
0.763564668769716,856.0,False,0.050005841803949055,0.05,magic,RHC,10,3435.8,0.7992872999182148,True,False
0.7909043112513144,856.0,False,0.050005841803949055,0.05,magic,RSP3,10,7213.5,0.5786014721345951,True,False
0.7700315457413249,856.0,False,0.050005841803949055,0.05,magic,Random,10,856.0,0.9499941581960508,False,True
0.804994742376446,856.0,False,0.050005841803949055,0.05,magic,SPINE+1NN,10,856.0,0.9499941581960508,False,True
0.8072029442691904,856.0,False,0.050005841803949055,0.05,magic,SPINE+Graph,10,856.0,0.9499941581960508,False,True
0.7861198738170346,856.0,False,0.050005841803949055,0.05,magic,SPOT,10,856.0,0.9499941581960508,False,True
0.8183491062039957,1712.0,False,0.10001168360789811,0.1,magic,Full,10,17118.0,0.0,True,False
0.801472134595163,1712.0,False,0.10001168360789811,0.1,magic,GLVQ,10,1712.0,0.899988316392102,False,True
0.8131440588853838,1712.0,False,0.10001168360789811,0.1,magic,GNG,10,1712.0,0.899988316392102,False,True
0.8013144058885384,1712.0,False,0.10001168360789811,0.1,magic,KMeans,10,1712.0,0.899988316392102,False,True
0.8406940063091483,1712.0,False,0.10001168360789811,0.1,magic,LVQ3,10,1712.0,0.899988316392102,False,True
0.763564668769716,1712.0,False,0.10001168360789811,0.1,magic,RHC,10,3435.8,0.7992872999182148,True,False
0.7909043112513144,1712.0,False,0.10001168360789811,0.1,magic,RSP3,10,7213.5,0.5786014721345951,True,False
0.7807570977917981,1712.0,False,0.10001168360789811,0.1,magic,Random,10,1712.0,0.899988316392102,False,True
0.8249211356466877,1712.0,False,0.10001168360789811,0.1,magic,SPINE+1NN,10,1712.0,0.899988316392102,False,True
0.8264984227129337,1712.0,False,0.10001168360789811,0.1,magic,SPINE+Graph,10,1712.0,0.899988316392102,False,True
0.7917981072555205,1712.0,False,0.10001168360789811,0.1,magic,SPOT,10,1712.0,0.899988316392102,False,True
0.8183491062039957,4280.0,False,0.25002920901974524,0.25,magic,Full,10,17118.0,0.0,True,False
0.8025236593059937,4280.0,False,0.25002920901974524,0.25,magic,GLVQ,10,4280.0,0.7499707909802547,False,True
0.8133017875920083,4280.0,False,0.25002920901974524,0.25,magic,GNG,10,4280.0,0.7499707909802547,False,True
0.8046267087276551,4280.0,False,0.25002920901974524,0.25,magic,KMeans,10,4280.0,0.7499707909802547,False,True
0.8345425867507886,4280.0,False,0.25002920901974524,0.25,magic,LVQ3,10,4280.0,0.7499707909802547,False,True
0.763564668769716,4280.0,False,0.25002920901974524,0.25,magic,RHC,10,3435.8,0.7992872999182148,True,False
0.7909043112513144,4280.0,False,0.25002920901974524,0.25,magic,RSP3,10,7213.5,0.5786014721345951,True,False
0.7971083070452156,4280.0,False,0.25002920901974524,0.25,magic,Random,10,4280.0,0.7499707909802547,False,True
0.83664563617245,4280.0,False,0.25002920901974524,0.25,magic,SPINE+1NN,10,4280.0,0.7499707909802547,False,True
0.8407465825446897,4280.0,False,0.25002920901974524,0.25,magic,SPINE+Graph,10,4280.0,0.7499707909802547,False,True
0.8033123028391167,4280.0,False,0.25002920901974524,0.25,magic,SPOT,10,4280.0,0.7499707909802547,False,True
0.9944507340042691,49.0,False,0.0049530972809413935,0.005,penbased,Full,10,9892.8,0.0,False,False
0.9382302242412974,49.0,False,0.0049530972809413935,0.005,penbased,GLVQ,10,49.0,0.9950469027190586,False,True
0.949146938504612,49.0,False,0.0049530972809413935,0.005,penbased,GNG,10,49.0,0.9950469027190586,False,True
0.9533312394883072,49.0,False,0.0049530972809413935,0.005,penbased,KMeans,10,49.0,0.9950469027190586,False,True
0.9631484116044892,49.0,False,0.0049530972809413935,0.005,penbased,LVQ3,10,49.0,0.9950469027190586,False,True
0.9861718736919336,49.0,False,0.0049530972809413935,0.005,penbased,RHC,10,326.5,0.9669962426563578,False,False
0.9909023783786661,49.0,False,0.0049530972809413935,0.005,penbased,RSP3,10,1051.9,0.8936700000741519,False,False
0.8448876384428579,49.0,False,0.0049530972809413935,0.005,penbased,Random,10,49.0,0.9950469027190586,False,True
0.9133027467506384,49.0,False,0.0049530972809413935,0.005,penbased,SPINE+1NN,10,49.0,0.9950469027190586,False,True
0.9530563584816315,49.0,False,0.0049530972809413935,0.005,penbased,SPINE+Graph,10,49.0,0.9950469027190586,False,True
0.9196725947939747,49.0,False,0.0049530972809413935,0.005,penbased,SPOT,10,49.0,0.9950469027190586,False,True
0.9944507340042691,99.0,False,0.010007278179861185,0.01,penbased,Full,10,9892.8,0.0,True,False
0.9411401437080299,99.0,False,0.010007278179861185,0.01,penbased,GLVQ,10,99.0,0.9899927218201388,False,True
0.9713438343308054,99.0,False,0.010007278179861185,0.01,penbased,GNG,10,99.0,0.9899927218201388,False,True
0.9758913592876859,99.0,False,0.010007278179861185,0.01,penbased,KMeans,10,99.0,0.9899927218201388,False,True
0.9748960869975605,99.0,False,0.010007278179861185,0.01,penbased,LVQ3,10,99.0,0.9899927218201388,False,True
0.9861718736919336,99.0,False,0.010007278179861185,0.01,penbased,RHC,10,326.5,0.9669962426563578,True,False
0.9909023783786661,99.0,False,0.010007278179861185,0.01,penbased,RSP3,10,1051.9,0.8936700000741519,True,False
0.8982898909034537,99.0,False,0.010007278179861185,0.01,penbased,Random,10,99.0,0.9899927218201388,False,True
0.9577886036045202,99.0,False,0.010007278179861185,0.01,penbased,SPINE+1NN,10,99.0,0.9899927218201388,False,True
0.9657034956175423,99.0,False,0.010007278179861185,0.01,penbased,SPINE+Graph,10,99.0,0.9899927218201388,False,True
0.9612441415463273,99.0,False,0.010007278179861185,0.01,penbased,SPOT,10,99.0,0.9899927218201388,False,True
0.9944507340042691,198.0,False,0.02001455635972237,0.02,penbased,Full,10,9892.8,0.0,True,False
0.9408667519596043,198.0,False,0.02001455635972237,0.02,penbased,GLVQ,10,198.0,0.9799854436402777,False,True
0.9824426973539027,198.0,False,0.02001455635972237,0.02,penbased,GNG,10,198.0,0.9799854436402777,False,True
0.98426170576437,198.0,False,0.02001455635972237,0.02,penbased,KMeans,10,198.0,0.9799854436402777,False,True
0.9816255948192472,198.0,False,0.02001455635972237,0.02,penbased,LVQ3,10,198.0,0.9799854436402777,False,True
0.9861718736919336,198.0,False,0.02001455635972237,0.02,penbased,RHC,10,326.5,0.9669962426563578,True,False
0.9909023783786661,198.0,False,0.02001455635972237,0.02,penbased,RSP3,10,1051.9,0.8936700000741519,True,False
0.9328616909530412,198.0,False,0.02001455635972237,0.02,penbased,Random,10,198.0,0.9799854436402777,False,True
0.9673403536091671,198.0,False,0.02001455635972237,0.02,penbased,SPINE+1NN,10,198.0,0.9799854436402777,False,True
0.9714330846490216,198.0,False,0.02001455635972237,0.02,penbased,SPINE+Graph,10,198.0,0.9799854436402777,False,True
0.9757119469234136,198.0,False,0.02001455635972237,0.02,penbased,SPOT,10,198.0,0.9799854436402777,False,True
0.9944507340042691,495.0,False,0.050036390899305914,0.05,penbased,Full,10,9892.8,0.0,True,False
0.9396840229539872,495.0,False,0.050036390899305914,0.05,penbased,GLVQ,10,495.0,0.9499636091006941,False,True
0.9895372501903786,495.0,False,0.050036390899305914,0.05,penbased,GNG,10,495.0,0.9499636091006941,False,True
0.9882631956269645,495.0,False,0.050036390899305914,0.05,penbased,KMeans,10,495.0,0.9499636091006941,False,True
0.9886291559940101,495.0,False,0.050036390899305914,0.05,penbased,LVQ3,10,495.0,0.9499636091006941,False,True
0.9861718736919336,495.0,False,0.050036390899305914,0.05,penbased,RHC,10,326.5,0.9669962426563578,True,False
0.9909023783786661,495.0,False,0.050036390899305914,0.05,penbased,RSP3,10,1051.9,0.8936700000741519,True,False
0.9658824116628469,495.0,False,0.050036390899305914,0.05,penbased,Random,10,495.0,0.9499636091006941,False,True
0.9776215330934571,495.0,False,0.050036390899305914,0.05,penbased,SPINE+1NN,10,495.0,0.9499636091006941,False,True
0.9786224446722738,495.0,False,0.050036390899305914,0.05,penbased,SPINE+Graph,10,495.0,0.9499636091006941,False,True
0.9842605475377549,495.0,False,0.050036390899305914,0.05,penbased,SPOT,10,495.0,0.9499636091006941,False,True
0.9944507340042691,989.1,False,0.09998180327360029,0.1,penbased,Full,10,9892.8,0.0,True,False
0.9404112941712242,989.1,False,0.09998180327360029,0.1,penbased,GLVQ,10,989.1,0.9000181967263998,False,True
0.9913575866482004,989.1,False,0.09998180327360029,0.1,penbased,GNG,10,989.1,0.9000181967263998,False,True
0.9914486619337832,989.1,False,0.09998180327360029,0.1,penbased,KMeans,10,989.1,0.9000181967263998,False,True
0.9909930387057472,989.1,False,0.09998180327360029,0.1,penbased,LVQ3,10,989.1,0.9000181967263998,False,True
0.9861718736919336,989.1,False,0.09998180327360029,0.1,penbased,RHC,10,326.5,0.9669962426563578,True,False
0.9909023783786661,989.1,False,0.09998180327360029,0.1,penbased,RSP3,10,1051.9,0.8936700000741519,True,False
0.9767115280391485,989.1,False,0.09998180327360029,0.1,penbased,Random,10,989.1,0.9000181967263998,False,True
0.9836263389930521,989.1,False,0.09998180327360029,0.1,penbased,SPINE+1NN,10,989.1,0.9000181967263998,False,True
0.9847178278777747,989.1,False,0.09998180327360029,0.1,penbased,SPINE+Graph,10,989.1,0.9000181967263998,False,True
0.9896294858169566,989.1,False,0.09998180327360029,0.1,penbased,SPOT,10,989.1,0.9000181967263998,False,True
0.9944507340042691,2473.2,False,0.24999999948917742,0.25,penbased,Full,10,9892.8,0.0,True,False
0.9398667527146225,2473.2,False,0.24999999948917742,0.25,penbased,GLVQ,10,2473.2,0.7500000005108226,False,True
0.993450650529423,2473.2,False,0.24999999948917742,0.25,penbased,GNG,10,2473.2,0.7500000005108226,False,True
0.9922680874171326,2473.2,False,0.24999999948917742,0.25,penbased,KMeans,10,2473.2,0.7500000005108226,False,True
0.9924484122642637,2473.2,False,0.24999999948917742,0.25,penbased,LVQ3,10,2473.2,0.7500000005108226,False,True
0.9861718736919336,2473.2,False,0.24999999948917742,0.25,penbased,RHC,10,326.5,0.9669962426563578,True,False
0.9909023783786661,2473.2,False,0.24999999948917742,0.25,penbased,RSP3,10,1051.9,0.8936700000741519,True,False
0.987899063850052,2473.2,False,0.24999999948917742,0.25,penbased,Random,10,2473.2,0.7500000005108226,False,True
0.9887207288072493,2473.2,False,0.24999999948917742,0.25,penbased,SPINE+1NN,10,2473.2,0.7500000005108226,False,True
0.9887204804970917,2473.2,False,0.24999999948917742,0.25,penbased,SPINE+Graph,10,2473.2,0.7500000005108226,False,True
0.99335882955835,2473.2,False,0.24999999948917742,0.25,penbased,SPOT,10,2473.2,0.7500000005108226,False,True
0.9059865133155338,24.0,False,0.0049346163836488195,0.005,phoneme,Full,10,4863.6,0.0,False,False
0.7894054220579174,24.0,False,0.0049346163836488195,0.005,phoneme,GLVQ,10,24.0,0.9950653836163512,False,True
0.7598076264804546,24.0,False,0.0049346163836488195,0.005,phoneme,GNG,10,24.0,0.9950653836163512,False,True
0.7640521667693572,24.0,False,0.0049346163836488195,0.005,phoneme,KMeans,10,24.0,0.9950653836163512,False,True
0.8223492161292532,24.0,False,0.0049346163836488195,0.005,phoneme,LVQ3,10,24.0,0.9950653836163512,False,True
0.8654675840350518,24.0,False,0.0049346163836488195,0.005,phoneme,RHC,10,918.5,0.8111480215807874,False,False
0.8704624495105087,24.0,False,0.0049346163836488195,0.005,phoneme,RSP3,10,1423.3,0.7073568109962987,False,False
0.7290874238378858,24.0,False,0.0049346163836488195,0.005,phoneme,Random,10,24.0,0.9950653836163512,False,True
0.7222448141302115,24.0,False,0.0049346163836488195,0.005,phoneme,SPINE+1NN,10,24.0,0.9950653836163512,False,True
0.7239101115903335,24.0,False,0.0049346163836488195,0.005,phoneme,SPINE+Graph,10,24.0,0.9950653836163512,False,True
0.7686920654480728,24.0,False,0.0049346163836488195,0.005,phoneme,SPOT,10,24.0,0.9950653836163512,False,True
0.9059865133155338,49.0,False,0.010074841783283005,0.01,phoneme,Full,10,4863.6,0.0,True,False
0.7918135140685972,49.0,False,0.010074841783283005,0.01,phoneme,GLVQ,10,49.0,0.9899251582167171,False,True
0.7866317518997742,49.0,False,0.010074841783283005,0.01,phoneme,GNG,10,49.0,0.9899251582167171,False,True
0.8108786883001301,49.0,False,0.010074841783283005,0.01,phoneme,KMeans,10,49.0,0.9899251582167171,False,True
0.8432542616553708,49.0,False,0.010074841783283005,0.01,phoneme,LVQ3,10,49.0,0.9899251582167171,False,True
0.8654675840350518,49.0,False,0.010074841783283005,0.01,phoneme,RHC,10,918.5,0.8111480215807874,True,False
0.8704624495105087,49.0,False,0.010074841783283005,0.01,phoneme,RSP3,10,1423.3,0.7073568109962987,True,False
0.7499989730950914,49.0,False,0.010074841783283005,0.01,phoneme,Random,10,49.0,0.9899251582167171,False,True
0.7538837543643458,49.0,False,0.010074841783283005,0.01,phoneme,SPINE+1NN,10,49.0,0.9899251582167171,False,True
0.7557342370096529,49.0,False,0.010074841783283005,0.01,phoneme,SPINE+Graph,10,49.0,0.9899251582167171,False,True
0.7624026151845006,49.0,False,0.010074841783283005,0.01,phoneme,SPOT,10,49.0,0.9899251582167171,False,True
0.9059865133155338,97.0,False,0.01994407455058065,0.02,phoneme,Full,10,4863.6,0.0,True,False
0.792924282878072,97.0,False,0.01994407455058065,0.02,phoneme,GLVQ,10,97.0,0.9800559254494194,False,True
0.811616348326145,97.0,False,0.01994407455058065,0.02,phoneme,GNG,10,97.0,0.9800559254494194,False,True
0.8173536660505238,97.0,False,0.01994407455058065,0.02,phoneme,KMeans,10,97.0,0.9800559254494194,False,True
0.8493663996713904,97.0,False,0.01994407455058065,0.02,phoneme,LVQ3,10,97.0,0.9800559254494194,False,True
0.8654675840350518,97.0,False,0.01994407455058065,0.02,phoneme,RHC,10,918.5,0.8111480215807874,True,False
0.8704624495105087,97.0,False,0.01994407455058065,0.02,phoneme,RSP3,10,1423.3,0.7073568109962987,True,False
0.7583240911891559,97.0,False,0.01994407455058065,0.02,phoneme,Random,10,97.0,0.9800559254494194,False,True
0.7931115218730745,97.0,False,0.01994407455058065,0.02,phoneme,SPINE+1NN,10,97.0,0.9800559254494194,False,True
0.7907041144656672,97.0,False,0.01994407455058065,0.02,phoneme,SPINE+Graph,10,97.0,0.9800559254494194,False,True
0.7847929075100979,97.0,False,0.01994407455058065,0.02,phoneme,SPOT,10,97.0,0.9800559254494194,False,True
0.9059865133155338,243.0,False,0.049962990884444294,0.05,phoneme,Full,10,4863.6,0.0,True,False
0.7936619429040871,243.0,False,0.049962990884444294,0.05,phoneme,GLVQ,10,243.0,0.9500370091155558,False,True
0.8414102827411515,243.0,False,0.049962990884444294,0.05,phoneme,GNG,10,243.0,0.9500370091155558,False,True
0.8345673307318409,243.0,False,0.049962990884444294,0.05,phoneme,KMeans,10,243.0,0.9500370091155558,False,True
0.8667659341411651,243.0,False,0.049962990884444294,0.05,phoneme,LVQ3,10,243.0,0.9500370091155558,False,True
0.8654675840350518,243.0,False,0.049962990884444294,0.05,phoneme,RHC,10,918.5,0.8111480215807874,True,False
0.8704624495105087,243.0,False,0.049962990884444294,0.05,phoneme,RSP3,10,1423.3,0.7073568109962987,True,False
0.7907041144656672,243.0,False,0.049962990884444294,0.05,phoneme,Random,10,243.0,0.9500370091155558,False,True
0.8323410008899842,243.0,False,0.049962990884444294,0.05,phoneme,SPINE+1NN,10,243.0,0.9500370091155558,False,True
0.8304905182446772,243.0,False,0.049962990884444294,0.05,phoneme,SPINE+Graph,10,243.0,0.9500370091155558,False,True
0.8101372629561169,243.0,False,0.049962990884444294,0.05,phoneme,SPOT,10,243.0,0.9500370091155558,False,True
0.9059865133155338,486.0,False,0.09992598176888859,0.1,phoneme,Full,10,4863.6,0.0,True,False
0.7979170945437118,486.0,False,0.09992598176888859,0.1,phoneme,GLVQ,10,486.0,0.9000740182311116,False,True
0.8473338125556241,486.0,False,0.09992598176888859,0.1,phoneme,GNG,10,486.0,0.9000740182311116,False,True
0.8567727801738891,486.0,False,0.09992598176888859,0.1,phoneme,KMeans,10,486.0,0.9000740182311116,False,True
0.8758317929759704,486.0,False,0.09992598176888859,0.1,phoneme,LVQ3,10,486.0,0.9000740182311116,False,True
0.8654675840350518,486.0,False,0.09992598176888859,0.1,phoneme,RHC,10,918.5,0.8111480215807874,True,False
0.8704624495105087,486.0,False,0.09992598176888859,0.1,phoneme,RSP3,10,1423.3,0.7073568109962987,True,False
0.815312179092216,486.0,False,0.09992598176888859,0.1,phoneme,Random,10,486.0,0.9000740182311116,False,True
0.8521431505442596,486.0,False,0.09992598176888859,0.1,phoneme,SPINE+1NN,10,486.0,0.9000740182311116,False,True
0.8545464503320327,486.0,False,0.09992598176888859,0.1,phoneme,SPINE+Graph,10,486.0,0.9000740182311116,False,True
0.8243869377695626,486.0,False,0.09992598176888859,0.1,phoneme,SPOT,10,486.0,0.9000740182311116,False,True
0.9059865133155338,1216.0,False,0.2500205634382069,0.25,phoneme,Full,10,4863.6,0.0,True,False
0.7968049565276922,1216.0,False,0.2500205634382069,0.25,phoneme,GLVQ,10,1216.0,0.7499794365617931,False,True
0.8813784486889847,1216.0,False,0.2500205634382069,0.25,phoneme,GNG,10,1216.0,0.7499794365617931,False,True
0.8778619839802835,1216.0,False,0.2500205634382069,0.25,phoneme,KMeans,10,1216.0,0.7499794365617931,False,True
0.8837827753816663,1216.0,False,0.2500205634382069,0.25,phoneme,LVQ3,10,1216.0,0.7499794365617931,False,True
0.8654675840350518,1216.0,False,0.2500205634382069,0.25,phoneme,RHC,10,918.5,0.8111480215807874,True,False
0.8704624495105087,1216.0,False,0.2500205634382069,0.25,phoneme,RSP3,10,1423.3,0.7073568109962987,True,False
0.849365715068118,1216.0,False,0.2500205634382069,0.25,phoneme,Random,10,1216.0,0.7499794365617931,False,True
0.8815608954610804,1216.0,False,0.2500205634382069,0.25,phoneme,SPINE+1NN,10,1216.0,0.7499794365617931,False,True
0.8824833983706443,1216.0,False,0.2500205634382069,0.25,phoneme,SPINE+Graph,10,1216.0,0.7499794365617931,False,True
0.8519548846443484,1216.0,False,0.2500205634382069,0.25,phoneme,SPOT,10,1216.0,0.7499794365617931,False,True
0.7537837837837837,33.0,False,0.004954954954954955,0.005,ring,Full,10,6660.0,0.0,False,False
0.6514864864864865,33.0,False,0.004954954954954955,0.005,ring,GLVQ,10,33.0,0.995045045045045,False,True
0.8095945945945946,33.0,False,0.004954954954954955,0.005,ring,GNG,10,33.0,0.995045045045045,False,True
0.8175675675675678,33.0,False,0.004954954954954955,0.005,ring,KMeans,10,33.0,0.995045045045045,False,True
0.8997297297297298,33.0,False,0.004954954954954955,0.005,ring,LVQ3,10,33.0,0.995045045045045,False,True
0.825,33.0,False,0.004954954954954955,0.005,ring,RHC,10,644.4,0.9032432432432433,False,False
0.814054054054054,33.0,False,0.004954954954954955,0.005,ring,RSP3,10,2915.0,0.5623123123123124,False,False
0.5898648648648649,33.0,False,0.004954954954954955,0.005,ring,Random,10,33.0,0.995045045045045,False,True
0.6536486486486487,33.0,False,0.004954954954954955,0.005,ring,SPINE+1NN,10,33.0,0.995045045045045,False,True
0.6832432432432433,33.0,False,0.004954954954954955,0.005,ring,SPINE+Graph,10,33.0,0.995045045045045,False,True
0.5255405405405404,33.0,False,0.004954954954954955,0.005,ring,SPOT,10,33.0,0.995045045045045,False,True
0.7537837837837837,67.0,False,0.01006006006006006,0.01,ring,Full,10,6660.0,0.0,True,False
0.708918918918919,67.0,False,0.01006006006006006,0.01,ring,GLVQ,10,67.0,0.98993993993994,False,True
0.8254054054054054,67.0,False,0.01006006006006006,0.01,ring,GNG,10,67.0,0.98993993993994,False,True
0.8331081081081081,67.0,False,0.01006006006006006,0.01,ring,KMeans,10,67.0,0.98993993993994,False,True
0.9143243243243242,67.0,False,0.01006006006006006,0.01,ring,LVQ3,10,67.0,0.98993993993994,False,True
0.825,67.0,False,0.01006006006006006,0.01,ring,RHC,10,644.4,0.9032432432432433,True,False
0.814054054054054,67.0,False,0.01006006006006006,0.01,ring,RSP3,10,2915.0,0.5623123123123124,True,False
0.5993243243243243,67.0,False,0.01006006006006006,0.01,ring,Random,10,67.0,0.98993993993994,False,True
0.6513513513513514,67.0,False,0.01006006006006006,0.01,ring,SPINE+1NN,10,67.0,0.98993993993994,False,True
0.6993243243243243,67.0,False,0.01006006006006006,0.01,ring,SPINE+Graph,10,67.0,0.98993993993994,False,True
0.5474324324324324,67.0,False,0.01006006006006006,0.01,ring,SPOT,10,67.0,0.98993993993994,False,True
0.7537837837837837,133.0,False,0.01996996996996997,0.02,ring,Full,10,6660.0,0.0,True,False
